Abbrev,Name,Count_yr,Min_temp,Max_temp,Min_wind,Max_wind,Wind-Direction,Min_snow,Max_snow,Still Water,Moving Water,AM Cloud,PM Cloud,Am_rain_cond_Names,Pm_rain_cond_Names,Am_snow_cond_Names,Pm_snow_cond_Names
BEBE,Bermuda,91,65.00,69.00,16.00,23.00,East,0.00,0.00,Open,Open,Partly Cloudy,Cloudy,None,None,None,None
FLBA,Bradenton,91,50.00,80.00,5.00,10.00,Southeast,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLBC,Bay County,91,40.00,65.00,0.00,0.00,Calm,0.00,0.00,Open,Open,Foggy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLBI,Biscayne N.P.,91,70.00,80.00,10.00,15.00,Southeast,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLBO,Brooksville,91,58.00,80.00,0.00,5.00,Southeast,0.00,0.00,Open,Open,Foggy,Clear,Unknown,Unknown,Unknown,Unknown
FLCB,Choctawhatchee Bay,91,68.00,75.00,0.00,10.00,,0.00,0.00,Open,Open,Local Fog,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLCE,Coot Bay-Everglades N.P.,91,68.00,75.00,10.00,15.00,East,0.00,0.00,Open,Open,Partly Cloudy,Clear,Unknown,Unknown,Unknown,Unknown
FLCK,Cedar Key,91,58.00,80.00,1.00,3.00,Southeast,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLCO,Cocoa,91,72.00,85.00,10.00,15.00,Unknown,0.00,0.00,Open,Open,Partly Cloudy,Clear,Unknown,Unknown,Unknown,Unknown
FLCR,Crystal River,91,65.00,84.00,10.00,15.00,East,0.00,0.00,Open,Open,Foggy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLDC,Dade County,91,65.00,75.00,8.00,15.00,East,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLEP,East Pasco,91,46.00,79.00,0.00,0.00,Calm,0.00,0.00,Open,Open,Foggy,Clear,Unknown,Unknown,Unknown,Unknown
FLFL,Fort Lauderdale,91,66.00,79.00,9.00,9.00,East,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLFM,Fort Myers,91,61.00,85.00,7.00,7.00,Southeast,0.00,0.00,Open,Open,Clear,Partly Clear,Unknown,Unknown,Unknown,Unknown
FLFP,Fort Pierce,91,82.00,85.00,5.00,5.00,,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLJA,Jacksonville,91,59.00,82.00,1.00,15.00,Southeast,0.00,0.00,Open,Open,Foggy,Partly Clear,Unknown,Unknown,Unknown,Unknown
FLKL,Key Largo-Plantation Key,91,68.00,80.00,18.00,18.00,Northeast,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLLK,Lower Keys-Key Deer N.W.R.,91,72.00,85.00,5.00,15.00,Southeast,0.00,0.00,Open,Open,Clear,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLMI,Merritt Island N.W.R.,91,65.00,80.00,5.00,10.00,Northwest,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLNA,Naples,91,60.00,87.00,4.00,15.00,Southeast,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLNP,North Pinellas,91,63.00,85.00,5.00,5.00,West,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLNR,West Pasco (New Port Richey),91,62.00,84.00,0.00,0.00,Calm,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLPE,Pensacola,91,58.00,75.00,10.00,10.00,,0.00,0.00,Open,Open,Foggy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLPI,Ponce Inlet,91,65.00,82.00,5.00,5.00,Southeast,0.00,0.00,Open,Open,Clear,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLPR,Peace River,91,65.00,75.00,0.00,0.00,Calm,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLPS,Port St. Joe,91,55.00,65.00,5.00,20.00,East,0.00,0.00,Open,Open,Foggy,Cloudy,Unknown,Unknown,Unknown,Unknown
FLSA,St. Augustine,91,60.00,75.00,5.00,10.00,Northwest,0.00,0.00,Open,Open,Partly Cloudy,Clear,Unknown,Unknown,Unknown,Unknown
FLSC,Sanibel-Captiva,91,55.00,78.00,5.00,5.00,,0.00,0.00,Open,Open,Partly Cloudy,Clear,Unknown,Unknown,Unknown,Unknown
FLSM,St. Marks,91,48.00,73.00,0.00,15.00,Northwest,0.00,0.00,Open,Open,Clear,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLSP,St. Petersburg,91,58.00,79.00,0.00,10.00,Southeast,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLSR,Sarasota,91,55.00,80.00,0.00,8.00,Southeast,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLST,Stuart,91,70.00,80.00,5.00,10.00,Southeast,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Light,Light,None,None
FLTA,Tampa,91,68.00,85.00,0.00,15.00,Southeast,0.00,0.00,Open,Open,Clear,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLVE,Venice-Englewood,91,67.00,86.00,5.00,10.00,Southeast,0.00,0.00,Open,Open,Clear,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLWP,West Palm Beach,91,62.00,78.00,0.00,18.00,East,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
LACR,Creole,91,70.00,75.00,5.00,15.00,Southeast,0.00,0.00,Open,Open,Cloudy,Cloudy,Light,Light,None,None
LAJB,Johnsons Bayou,91,50.00,60.00,10.00,10.00,Southeast,0.00,0.00,Open,Open,Foggy,Cloudy,Light,Light,None,None
LALA,Lafayette,91,47.00,75.00,10.00,30.00,Variable,0.00,0.00,Open,Open,Cloudy,Cloudy,None,Light,None,None
LALC,Lake Charles,91,65.00,75.00,0.00,5.00,Southeast,0.00,0.00,Open,Open,Foggy,Cloudy,Unknown,Unknown,Unknown,Unknown
LANO,New Orleans,91,41.00,73.00,5.00,12.00,Variable,0.00,0.00,Open,Open,Unknown,Unknown,Heavy,Light,None,None
LARB,Reserve-Bonnet Carre Spillway,91,67.00,77.00,8.00,18.00,Southeast,0.00,0.00,Open,Open,Cloudy,Cloudy,Light,Light,None,None
LASA,Sabine N.W.R.,91,55.00,75.00,5.00,10.00,,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
LAST,St. Tammany Parish,91,70.00,77.00,12.00,12.00,Southeast,0.00,0.00,Open,Open,Cloudy,Cloudy,Heavy,Light,None,None
LATX,Thibodaux,91,69.00,77.00,10.00,25.00,,0.00,0.00,Open,Open,Cloudy,Cloudy,Light,None,None,None
LAVE,Venice,91,71.00,79.00,5.00,10.00,,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
MSJC,Jackson County,91,60.00,71.00,10.00,10.00,Southeast,0.00,0.00,Open,Open,Foggy,Clear,Unknown,Unknown,Unknown,Unknown
MSSH,Southern Hancock County,91,43.00,64.00,12.00,18.00,Southeast,0.00,0.00,Open,Open,Cloudy,Foggy,Unknown,Unknown,Unknown,Unknown
PRCR,Cabo Rojo,91,65.00,84.00,0.00,30.00,Southeast,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,None,None,None,None
PRSJ,San Juan Bay Estuary,91,69.00,87.00,5.00,15.00,Northeast,0.00,0.00,Open,Open,Partly Cloudy,Clear,Light,None,None,None
ALDI,Dauphin Island,92,40.00,60.00,10.00,15.00,,0.00,0.00,Open,Open,Partly Cloudy,Clear,Unknown,Unknown,Unknown,Unknown
ALFM,Fort Morgan,92,38.00,60.00,0.00,10.00,Northeast,0.00,0.00,Open,Open,Clear,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
ALGS,Gulf Shores,92,52.00,58.00,5.00,10.00,East,0.00,0.00,Open,Open,Cloudy,Cloudy,Unknown,Unknown,Unknown,Unknown
BEBE,Bermuda,92,65.00,77.00,0.00,15.00,South,0.00,0.00,Open,Open,Clear,Partly Cloudy,None,None,None,None
FLAB,Aripeka-Bayport,92,52.00,80.00,0.00,15.00,Northwest,0.00,0.00,Open,Open,Foggy,Clear,Unknown,Unknown,Unknown,Unknown
FLBA,Bradenton,92,65.00,81.00,5.00,5.00,,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLBC,Bay County,92,45.00,65.00,10.00,10.00,Southeast,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLBI,Biscayne N.P.,92,60.00,75.00,15.00,15.00,Northeast,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLBO,Brooksville,92,64.00,78.00,0.00,5.00,Southeast,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLCB,Choctawhatchee Bay,92,34.00,62.00,0.00,10.00,North,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLCE,Coot Bay-Everglades N.P.,92,65.00,78.00,0.00,12.00,South,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLCK,Cedar Key,92,52.00,64.00,1.00,5.00,Southeast,0.00,0.00,Open,Open,Cloudy,Cloudy,None,Light,None,None
FLCO,Cocoa,92,58.00,74.00,9.00,9.00,Northeast,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLCR,Crystal River,92,64.00,76.00,4.00,6.00,East,0.00,0.00,Open,Open,Cloudy,Partly Cloudy,Light,None,None,None
FLDC,Dade County,92,65.00,80.00,8.00,15.00,East,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLEP,East Pasco,92,53.00,74.00,0.00,0.00,Calm,0.00,0.00,Open,Open,Foggy,Clear,Light,None,None,None
FLFL,Fort Lauderdale,92,64.00,75.00,5.00,5.00,East,0.00,0.00,Open,Open,Partly Cloudy,Clear,Unknown,Unknown,Unknown,Unknown
FLFM,Fort Myers,92,55.00,68.00,12.00,20.00,Northeast,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLFP,Fort Pierce,92,75.00,78.00,6.00,6.00,South,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Light,Light,None,None
FLJA,Jacksonville,92,55.00,64.00,5.00,23.00,East,0.00,0.00,Open,Open,Foggy,Cloudy,None,Light,None,None
FLKL,Key Largo-Plantation Key,92,68.00,81.00,12.00,12.00,Southeast,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLLK,Lower Keys-Key Deer N.W.R.,92,70.00,82.00,10.00,15.00,Southeast,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLMI,Merritt Island N.W.R.,92,54.00,74.00,7.00,12.00,Northeast,0.00,0.00,Open,Open,Clear,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLNA,Naples,92,60.00,78.00,0.00,6.00,Northwest,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Light,None,None,None
FLNP,North Pinellas,92,50.00,75.00,5.00,5.00,South,0.00,0.00,Open,Open,Foggy,Partly Clear,Unknown,Unknown,Unknown,Unknown
FLNR,West Pasco (New Port Richey),92,53.00,72.00,0.00,0.00,Calm,0.00,0.00,Open,Open,Partly Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLPE,Pensacola,92,61.00,70.00,10.00,15.00,South,0.00,0.00,Open,Open,Partly Cloudy,Clear,Unknown,Unknown,Unknown,Unknown
FLPI,Ponce Inlet,92,48.00,74.00,8.00,8.00,Northeast,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLPR,Peace River,92,70.00,75.00,0.00,0.00,Calm,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLPS,Port St. Joe,92,40.00,606.00,5.00,25.00,Northwest,0.00,0.00,Open,Open,Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLSA,St. Augustine,92,0.00,75.00,7.00,7.00,,0.00,0.00,Open,Open,Foggy,Partly Cloudy,None,Light,None,None
FLSC,Sanibel-Captiva,92,68.00,81.00,10.00,10.00,South,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLSM,St. Marks,92,39.00,65.00,15.00,30.00,Northeast,0.00,0.00,Open,Open,Cloudy,Clear,Unknown,Unknown,Unknown,Unknown
FLSP,St. Petersburg,92,58.00,78.00,0.00,15.00,Southeast,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLSR,Sarasota,92,60.00,82.00,5.00,15.00,East,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLST,Stuart,92,62.00,80.00,5.00,8.00,North,0.00,0.00,Open,Open,Foggy,Clear,Unknown,Unknown,Unknown,Unknown
FLTA,Tampa,92,67.00,74.00,0.00,15.00,Northeast,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLVE,Venice-Englewood,92,65.00,78.00,0.00,5.00,East,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLWP,West Palm Beach,92,68.00,82.00,0.00,14.00,Southeast,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
LACR,Creole,92,40.00,65.00,10.00,10.00,Northeast,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
LAJB,Johnsons Bayou,92,35.00,55.00,5.00,15.00,Northwest,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
LALA,Lafayette,92,50.00,62.00,3.00,5.00,North,0.00,0.00,Open,Open,Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
LANO,New Orleans,92,55.00,78.00,8.00,8.00,Southeast,0.00,0.00,Open,Open,Cloudy,Cloudy,Unknown,Unknown,Unknown,Unknown
LARB,Reserve-Bonnet Carre Spillway,92,53.00,61.00,8.00,12.00,North,0.00,0.00,Open,Open,Cloudy,Cloudy,Unknown,Unknown,Unknown,Unknown
LASA,Sabine N.W.R.,92,45.00,55.00,10.00,20.00,Northwest,0.00,0.00,Open,Open,Cloudy,Cloudy,Unknown,Unknown,Unknown,Unknown
LAST,St. Tammany Parish,92,43.00,56.00,0.00,5.00,Variable,0.00,0.00,Open,Open,Clear,Cloudy,Unknown,Unknown,Unknown,Unknown
LATX,Thibodaux,92,42.00,58.00,14.00,14.00,North,0.00,0.00,Open,Open,Partly Cloudy,Clear,Unknown,Unknown,Unknown,Unknown
LAVE,Venice,92,48.00,60.00,5.00,5.00,Northeast,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
MSJC,Jackson County,92,54.00,65.00,15.00,25.00,Northeast,0.00,0.00,Open,Open,Cloudy,Cloudy,Unknown,Unknown,Unknown,Unknown
MSSH,Southern Hancock County,92,47.00,59.00,15.00,25.00,South,0.00,0.00,Open,Open,Unknown,Unknown,Heavy,"Heavy,Light",None,None
PRCR,Cabo Rojo,92,65.00,80.00,0.00,25.00,Southeast,0.00,0.00,Open,Open,Clear,Clear,None,None,None,None
ALDI,Dauphin Island,93,50.00,50.00,5.00,5.00,,0.00,0.00,Open,Open,Local Fog,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
ALFM,Fort Morgan,93,52.00,72.00,3.00,12.00,North,0.00,0.00,Open,Open,Foggy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
ALGS,Gulf Shores,93,42.00,69.00,5.00,15.00,Northeast,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
BEBE,Bermuda,93,68.00,75.00,11.00,15.00,East,0.00,0.00,Open,Open,Clear,Partly Cloudy,None,None,None,None
FLAB,Aripeka-Bayport,93,51.00,72.00,0.00,0.00,Calm,0.00,0.00,Open,Open,Foggy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLBA,Bradenton,93,60.00,80.00,5.00,5.00,Southeast,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLBC,Bay County,93,57.00,76.00,5.00,10.00,Northeast,0.00,0.00,Open,Open,Partly Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLBO,Brooksville,93,60.00,72.00,0.00,5.00,Northeast,0.00,0.00,Open,Open,Foggy,Clear,Unknown,Unknown,Unknown,Unknown
FLCB,Choctawhatchee Bay,93,62.00,75.00,0.00,5.00,Variable,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLCE,Coot Bay-Everglades N.P.,93,70.00,78.00,8.00,20.00,East,0.00,0.00,Open,Open,Cloudy,Cloudy,Heavy,Light,None,None
FLCK,Cedar Key,93,53.00,68.00,9.00,16.00,Northeast,0.00,0.00,Open,Open,Clear,Cloudy,Unknown,Unknown,Unknown,Unknown
FLCO,Cocoa,93,60.00,76.00,10.00,10.00,Northeast,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLCR,Crystal River,93,52.00,70.00,0.00,5.00,Northeast,0.00,0.00,Open,Open,Foggy,Clear,Unknown,Unknown,Unknown,Unknown
FLDC,Dade County,93,68.00,83.00,8.00,15.00,East,0.00,0.00,Open,Open,Partly Cloudy,Clear,Unknown,Unknown,Unknown,Unknown
FLEP,East Pasco,93,55.00,83.00,0.00,0.00,Calm,0.00,0.00,Open,Open,Foggy,Cloudy,Unknown,Unknown,Unknown,Unknown
FLFL,Fort Lauderdale,93,66.00,74.00,5.00,10.00,Northeast,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLFM,Fort Myers,93,67.00,80.00,7.00,15.00,Northeast,0.00,0.00,Open,Open,Foggy,Clear,Unknown,Unknown,Unknown,Unknown
FLJA,Jacksonville,93,51.00,64.00,5.00,17.00,North,0.00,0.00,Open,Open,Cloudy,Cloudy,None,None,None,Light
FLKL,Key Largo-Plantation Key,93,72.00,83.00,15.00,15.00,Southeast,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLLK,Lower Keys-Key Deer N.W.R.,93,70.00,80.00,15.00,18.00,East,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLMI,Merritt Island N.W.R.,93,60.00,75.00,0.00,5.00,Variable,0.00,0.00,Open,Open,Clear,Partly Clear,Unknown,Unknown,Unknown,Unknown
FLNA,Naples,93,60.00,78.00,10.00,20.00,East,0.00,0.00,Open,Open,Clear,Partly Clear,Unknown,Unknown,Unknown,Unknown
FLNP,North Pinellas,93,60.00,83.00,15.00,15.00,South,0.00,0.00,Open,Open,Foggy,Clear,Unknown,Unknown,Unknown,Unknown
FLNR,West Pasco (New Port Richey),93,61.00,81.00,0.00,0.00,Calm,0.00,0.00,Open,Open,Partly Cloudy,Clear,Unknown,Unknown,Unknown,Unknown
FLPE,Pensacola,93,48.00,69.00,10.00,10.00,Southeast,0.00,0.00,Open,Open,Foggy,Cloudy,Light,None,None,None
FLPI,Ponce Inlet,93,55.00,72.00,7.00,7.00,Northeast,0.00,0.00,Open,Open,Local Fog,Clear,Unknown,Unknown,Unknown,Unknown
FLPR,Peace River,93,68.00,76.00,0.00,0.00,Calm,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLPS,Port St. Joe,93,51.00,62.00,0.00,10.00,Variable,0.00,0.00,Open,Open,Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLSA,St. Augustine,93,55.00,65.00,0.00,5.00,Variable,0.00,0.00,Open,Open,Foggy,Partly Cloudy,None,Light,None,None
FLSC,Sanibel-Captiva,93,58.00,79.00,5.00,10.00,East,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLSM,St. Marks,93,52.00,75.00,2.00,8.00,Southeast,0.00,0.00,Open,Open,Partly Clear,Partly Clear,Unknown,Unknown,Unknown,Unknown
FLSP,St. Petersburg,93,61.00,78.00,0.00,15.00,Southeast,0.00,0.00,Open,Open,Clear,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLSR,Sarasota,93,60.00,82.00,5.00,5.00,Southeast,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLST,Stuart,93,67.00,79.00,5.00,7.00,Southeast,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLTA,Tampa,93,61.00,82.00,0.00,20.00,Variable,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLVE,Venice-Englewood,93,62.00,83.00,0.00,5.00,Northeast,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLWP,West Palm Beach,93,62.00,80.00,0.00,26.00,Variable,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
LACR,Creole,93,45.00,50.00,5.00,15.00,Northeast,0.00,0.00,Open,Open,Foggy,Cloudy,Unknown,Unknown,Unknown,Unknown
LAJB,Johnsons Bayou,93,50.00,60.00,10.00,10.00,Northeast,0.00,0.00,Open,Open,Cloudy,Cloudy,Light,Light,None,None
LALA,Lafayette,93,56.00,74.00,5.00,15.00,Southeast,0.00,0.00,Open,Open,Foggy,Cloudy,Unknown,Unknown,Unknown,Unknown
LANO,New Orleans,93,55.00,65.00,5.00,15.00,Northwest,0.00,0.00,Open,Open,Foggy,Cloudy,Unknown,Unknown,Unknown,Unknown
LARB,Reserve-Bonnet Carre Spillway,93,54.00,64.00,8.00,12.00,North,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
LASA,Sabine N.W.R.,93,45.00,60.00,5.00,5.00,South,0.00,0.00,Open,Open,Foggy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
LAST,St. Tammany Parish,93,48.00,61.00,0.00,5.00,Variable,0.00,0.00,Open,Open,Local Fog,Foggy,None,Light,None,None
LATX,Thibodaux,93,54.00,73.00,5.00,5.00,South,0.00,0.00,Open,Open,Foggy,Cloudy,None,Light,None,None
LAVE,Venice,93,49.00,69.00,5.00,15.00,Southeast,0.00,0.00,Open,Open,Foggy,Partly Cloudy,Light,None,None,None
MSJC,Jackson County,93,49.00,68.00,5.00,5.00,Southeast,0.00,0.00,Open,Open,Cloudy,Unknown,None,Light,None,None
MSSH,Southern Hancock County,93,52.00,67.00,10.00,18.00,Southeast,0.00,0.00,Open,Open,Foggy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
PRCR,Cabo Rojo,93,66.00,82.00,0.00,10.00,Northeast,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,None,None,None,None
ALDI,Dauphin Island,94,48.00,60.00,5.00,10.00,Northeast,0.00,0.00,Open,Open,Clear,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
ALFM,Fort Morgan,94,27.00,53.00,5.00,10.00,Variable,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
ALGS,Gulf Shores,94,45.00,55.00,0.00,5.00,Variable,0.00,0.00,Open,Open,Cloudy,Cloudy,Light,None,None,None
BEBE,Bermuda,94,66.00,73.00,5.00,15.00,South,0.00,0.00,Open,Open,Partly Cloudy,Cloudy,None,None,None,None
FLAB,Aripeka-Bayport,94,37.00,70.00,0.00,0.00,Calm,0.00,0.00,Open,Open,Clear,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLBA,Bradenton,94,58.00,76.00,5.00,10.00,Southeast,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLBC,Bay County,94,45.00,65.00,0.00,5.00,North,0.00,0.00,Open,Open,Foggy,Clear,Unknown,Unknown,Unknown,Unknown
FLBO,Brooksville,94,48.00,72.00,5.00,10.00,South,0.00,0.00,Open,Open,Foggy,Clear,Unknown,Unknown,Unknown,Unknown
FLCB,Choctawhatchee Bay,94,46.00,60.00,5.00,15.00,East,0.00,0.00,Open,Open,Cloudy,Cloudy,"Heavy,Light",Light,None,None
FLCE,Coot Bay-Everglades N.P.,94,68.00,78.00,1.00,10.00,,0.00,0.00,Open,Open,Cloudy,Cloudy,Light,None,None,None
FLCK,Cedar Key,94,50.00,54.00,10.00,15.00,Variable,0.00,0.00,Open,Open,Cloudy,Foggy,"Heavy,Light","Heavy,Light",None,None
FLCO,Cocoa,94,59.00,68.00,7.00,7.00,Northeast,0.00,0.00,Open,Open,Clear,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLCR,Crystal River,94,40.00,75.00,3.00,8.00,Southeast,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLDC,Dade County,94,63.00,80.00,8.00,18.00,East,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLEP,East Pasco,94,56.00,72.00,0.00,0.00,Calm,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Light,None,None,None
FLFL,Fort Lauderdale,94,64.00,76.00,0.00,0.00,Calm,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLFM,Fort Myers,94,59.00,78.00,0.00,5.00,Southeast,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLJA,Jacksonville,94,28.00,54.00,10.00,23.00,Northwest,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLKL,Key Largo-Plantation Key,94,65.00,76.00,12.00,12.00,West,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLLK,Lower Keys-Key Deer N.W.R.,94,68.00,75.00,15.00,15.00,North,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLMI,Merritt Island N.W.R.,94,55.00,70.00,0.00,5.00,Variable,0.00,0.00,Open,Open,Partly Cloudy,Clear,Unknown,Unknown,Unknown,Unknown
FLNA,Naples,94,70.00,80.00,2.00,10.00,South,0.00,0.00,Open,Open,Cloudy,Partly Cloudy,Light,None,None,None
FLNP,North Pinellas,94,70.00,75.00,5.00,5.00,South,0.00,0.00,Open,Open,Clear,Clear,Unknown,Unknown,Unknown,Unknown
FLNR,West Pasco (New Port Richey),94,51.00,74.00,0.00,0.00,Calm,0.00,0.00,Open,Open,Foggy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLPE,Pensacola,94,39.00,66.00,11.00,17.00,Northwest,0.00,0.00,Open,Open,Partly Cloudy,Partly Cloudy,Unknown,Unknown,Unknown,Unknown
FLPI,Ponce Inlet,94,58.00,75.00,10.00,10.00,South,0.00,0.00,Open,Open,Unknown,Partly Cloudy,Heavy,None,None,None
